Location 1,Location 2,Price,Rooms,Bathrooms,Car Parks,Type,Area (in Square meter),Furnishing
Bukit Bintang,Kuala Lumpur,700000,1,1,0,Built-up,745,Fully
Bukit Bintang,Kuala Lumpur,750000,1,1,0,Built-up,745,Fully
Bukit Bintang,Kuala Lumpur,760000,1,1,0,Built-up,746,Fully
Bukit Bintang,Kuala Lumpur,760000,1,1,0,Built-up,746,Fully
KLCC,Kuala Lumpur,2300,2,1,0,Built-up,747,Fully
Bukit Bintang,Kuala Lumpur,790000,2,2,0,Built-up,748,Fully
Bukit Bintang,Kuala Lumpur,700000,1,1,0,Land area,749,Fully
Bukit Bintang,Kuala Lumpur,830000,1,1,0,Built-up,749,Fully
Bukit Bintang,Kuala Lumpur,920000,1,1,0,Built-up,749,Fully
Bukit Bintang,Kuala Lumpur,798000,1,1,0,Built-up,750,Partly
Jalan Klang Lama,Kuala Lumpur,470000,1,2,0,Built-up,750,Fully
Wangsa Maju,Kuala Lumpur,350000,3,2,0,Built-up,750,Partly
Pantai,Kuala Lumpur,530000,1,1,0,Built-up,750,Partly
Cheras,Kuala Lumpur,359000,3,2,0,Built-up,750,Partly
Bukit Bintang,Kuala Lumpur,780000,2,2,0,Built-up,750,Fully
Jalan Klang Lama,Kuala Lumpur,330000,2,1,0,Built-up,750,Partly
KLCC,Kuala Lumpur,725000,2,1,0,Built-up,750,Fully
Cheras,Kuala Lumpur,310000,3,2,0,Built-up,750,Fully
Bukit Bintang,Kuala Lumpur,750000,2,2,0,Built-up,750,Fully
Mont Kiara,Kuala Lumpur,575000,1,1,0,Built-up,750,Fully
Kepong,Kuala Lumpur,218000,2,0,0,Land area,750,Unfurnished
Bukit Jalil,Kuala Lumpur,250000,3,2,0,Built-up,750,Partly
Puchong,Kuala Lumpur,330000,3,2,0,Built-up,750,Partly
Sri Hartamas,Kuala Lumpur,570000,1,1,0,Built-up,750,Fully
Wangsa Maju,Kuala Lumpur,300000,3,2,0,Built-up,750,Unfurnished
Cheras,Kuala Lumpur,650000,2,2,0,Built-up,750,Fully
Ampang,Kuala Lumpur,2800000,5,5,0,Land area,7500,Fully
Cheras,Kuala Lumpur,2899999,6,5,0,Land area,7500,Partly
KLCC,Kuala Lumpur,1000000,1,1,0,Built-up,751,Partly
Seputeh,Kuala Lumpur,3061800,5,6,0,Land area,7524,Unfurnished
KLCC,Kuala Lumpur,825000,1,1,0,Built-up,753,Partly
KLCC,Kuala Lumpur,980000,1,1,0,Built-up,753,Fully
KLCC,Kuala Lumpur,830000,1,2,0,Built-up,753,Partly
Setapak,Kuala Lumpur,450000,1,1,0,Built-up,753,Partly
Setapak,Kuala Lumpur,490000,1,1,0,Built-up,753,Fully
KLCC,Kuala Lumpur,880000,1,1,0,Built-up,753,Fully
Jalan Sultan Ismail,Kuala Lumpur,585000,1,1,0,Built-up,755,Fully
Jalan Klang Lama,Kuala Lumpur,2080000,5,3,0,Land area,7600,Partly
KLCC,Kuala Lumpur,850000,1,2,0,Built-up,761,Fully
KLCC,Kuala Lumpur,858000,2,1,0,Built-up,761,Fully
KLCC,Kuala Lumpur,858000,2,1,0,Built-up,761,Fully
KLCC,Kuala Lumpur,1100000,1,2,0,Built-up,761,Fully
KLCC,Kuala Lumpur,800000,1,2,0,Built-up,761,Fully
KLCC,Kuala Lumpur,809000,1,2,0,Built-up,761,Fully
KLCC,Kuala Lumpur,850000,1,2,0,Built-up,761,Fully
KLCC,Kuala Lumpur,790000,1,2,0,Built-up,761,Partly
KLCC,Kuala Lumpur,850000,1,2,0,Built-up,761,Fully
Kuchai Lama,Kuala Lumpur,300000,3,1,0,Built-up,761,Unfurnished
Cheras,Kuala Lumpur,2680000,7,4,0,Land area,7621,Fully
Jalan Klang Lama,Kuala Lumpur,600000,2,2,0,Built-up,763,Fully
KLCC,Kuala Lumpur,930000,1,1,0,Land area,764,Fully
Sri Petaling,Kuala Lumpur,458000,3,2,0,Land area,770,Unfurnished
Wangsa Maju,Kuala Lumpur,470000,3,2,0,Land area,770,Fully
Mont Kiara,Kuala Lumpur,780000,1,1,0,Built-up,773,Fully
Cheras,Kuala Lumpur,530000,2,2,0,Built-up,774,Partly
Jalan Klang Lama,Kuala Lumpur,390000,1,2,0,Built-up,775,Partly
Jalan Klang Lama,Kuala Lumpur,400000,1,2,0,Built-up,775,Fully
Jalan Klang Lama,Kuala Lumpur,375000,1,2,0,Built-up,775,Partly
KL City,Kuala Lumpur,2800,1,1,0,Built-up,775,Fully
Jalan Kuching,Kuala Lumpur,188000,3,2,0,Built-up,775,Unfurnished
Jalan Klang Lama,Kuala Lumpur,450000,1,2,0,Built-up,775,Fully
Bukit Bintang,Kuala Lumpur,820000,2,1,0,Built-up,775,Fully
KLCC,Kuala Lumpur,1668400,1,1,0,Built-up,776,Fully
Batu Caves,Kuala Lumpur,160000,3,2,0,Built-up,776,Unfurnished
KLCC,Kuala Lumpur,1668400,1,1,0,Built-up,776,Fully
KLCC,Kuala Lumpur,1668400,1,1,0,Built-up,776,Fully
KLCC,Kuala Lumpur,1668400,1,1,0,Built-up,776,Fully
KLCC,Kuala Lumpur,1668400,1,1,0,Built-up,776,Fully
KLCC,Kuala Lumpur,1668400,1,1,0,Built-up,776,Fully
Taman Melawati,Kuala Lumpur,2165200,7,6,0,Land area,7761,Partly
Taman Melawati,Kuala Lumpur,2165200,7,6,0,Land area,7761,Partly
Taman Melawati,Kuala Lumpur,2165200,7,6,0,Land area,7761,Partly
Taman Melawati,Kuala Lumpur,2405700,7,6,0,Land area,7761,Partly
Taman Melawati,Kuala Lumpur,2165200,7,5,0,Land area,7761,Partly
KLCC,Kuala Lumpur,1180000,2,2,0,Built-up,778,Partly
Sri Petaling,Kuala Lumpur,599000,3,2,0,Built-up,778,Fully
Bukit Jalil,Kuala Lumpur,310000,2,2,0,Built-up,780,Fully
Sungai Besi,Kuala Lumpur,475000,1,1,0,Built-up,780,Partly
Cheras,Kuala Lumpur,310000,3,2,0,Built-up,780,Partly
Ampang,Kuala Lumpur,630000,1,1,0,Built-up,781,Partly
Cheras,Kuala Lumpur,178000,3,1,0,Built-up,782,Partly
Salak Selatan,Kuala Lumpur,170000,3,2,0,Built-up,783,Unfurnished
Bukit Bintang,Kuala Lumpur,660000,2,2,0,Built-up,783,Fully
Bukit Bintang,Kuala Lumpur,620000,2,2,0,Built-up,783,Fully
Bukit Bintang,Kuala Lumpur,630000,2,2,0,Built-up,783,Fully
Bangsar,Kuala Lumpur,720000,1,1,0,Built-up,784,Partly
Bangsar,Kuala Lumpur,820000,1,1,0,Built-up,784,Fully
Bangsar,Kuala Lumpur,690800,1,1,0,Built-up,784,Unfurnished
Damansara Heights,Kuala Lumpur,5800000,8,8,0,Land area,7840,Partly
Pandan Indah,Kuala Lumpur,300000,2,1,0,Built-up,786,Partly
Bangsar,Kuala Lumpur,790000,1,1,0,Land area,790,Fully
Ampang,Kuala Lumpur,2700000,7,7,0,Land area,7900,Partly
KLCC,Kuala Lumpur,1395800,2,2,0,Built-up,793,Partly
KLCC,Kuala Lumpur,1428000,2,2,0,Built-up,793,Fully
KLCC,Kuala Lumpur,800000,1,1,0,Built-up,795,Fully
KLCC,Kuala Lumpur,800000,1,1,0,Built-up,795,Fully
Cheras,Kuala Lumpur,13800000,7,8,0,Land area,7950,Partly
Cheras,Kuala Lumpur,15000000,7,8,0,Land area,7950,Partly
Jalan Klang Lama,Kuala Lumpur,540000,2,2,0,Built-up,797,Unfurnished
Bukit Jalil,Kuala Lumpur,629000,2,2,0,Built-up,797,Partly
Cheras,Kuala Lumpur,270000,3,2,0,Built-up,799,Unfurnished
Taman Tun Dr Ismail,Kuala Lumpur,9000000,6,8,0,Land area,7998,Fully
Ampang,Kuala Lumpur,4600000,8,7,0,Built-up,8000,Partly
Seputeh,Kuala Lumpur,5000000,7,7,0,Built-up,8000,Partly
Mont Kiara,Kuala Lumpur,4980000,6,6,0,Built-up,8000,Partly
Cheras,Kuala Lumpur,380000,3,2,0,Built-up,800,Fully
Cheras,Kuala Lumpur,390000,3,2,0,Built-up,800,Unfurnished
Kuchai Lama,Kuala Lumpur,250000,3,2,0,Built-up,800,Partly
Cheras,Kuala Lumpur,450000,3,2,0,Built-up,800,Fully
KLCC,Kuala Lumpur,1230000,1,1,0,Built-up,800,Fully
Pandan Indah,Kuala Lumpur,338000,3,1,0,Built-up,800,Unfurnished
Bukit Bintang,Kuala Lumpur,639999,2,2,0,Land area,800,Fully
Cheras,Kuala Lumpur,230000,3,2,0,Built-up,800,Partly
Cheras,Kuala Lumpur,230000,3,2,0,Built-up,800,Partly
Wangsa Maju,Kuala Lumpur,470000,3,2,0,Built-up,800,Partly
Wangsa Maju,Kuala Lumpur,470000,3,2,0,Built-up,800,Partly
Wangsa Maju,Kuala Lumpur,470000,3,2,0,Built-up,800,Partly
Setapak,Kuala Lumpur,300000,3,2,0,Built-up,800,Unfurnished
Sungai Besi,Kuala Lumpur,358000,2,2,0,Built-up,800,Fully
Setapak,Kuala Lumpur,300000,3,2,0,Built-up,800,Unfurnished
Setapak,Kuala Lumpur,300000,3,2,0,Built-up,800,Unfurnished
Cheras,Kuala Lumpur,288000,3,2,0,Built-up,800,Partly
Cheras,Kuala Lumpur,260000,3,2,0,Built-up,800,Partly
Taman Tun Dr Ismail,Kuala Lumpur,6000000,5,4,0,Land area,8000,Partly
Setiawangsa,Kuala Lumpur,8500000,10,9,0,Land area,8000,Partly
Taman Tun Dr Ismail,Kuala Lumpur,8000000,6,6,0,Land area,8000,Fully
Taman Desa,Kuala Lumpur,3999999,9,5,0,Land area,8000,Fully
Seputeh,Kuala Lumpur,15000000,6,6,0,Land area,8000,Partly
Taman Melawati,Kuala Lumpur,3100000,5,4,0,Land area,8000,Partly
Taman Tun Dr Ismail,Kuala Lumpur,6000000,5,4,0,Land area,8000,Partly
Taman Tun Dr Ismail,Kuala Lumpur,8000000,6,8,0,Land area,8000,Partly
Ampang,Kuala Lumpur,5000000,5,5,0,Land area,8000,Partly
Taman Tun Dr Ismail,Kuala Lumpur,6900000,7,6,0,Land area,8000,Partly
Damansara Heights,Kuala Lumpur,8200000,6,7,0,Land area,8000,Partly
Damansara Heights,Kuala Lumpur,12500000,6,9,0,Land area,8000,Fully
Country Heights Damansara,Kuala Lumpur,7000000,4,5,0,Land area,8000,Partly
Setapak,Kuala Lumpur,285000,3,2,0,Built-up,803,Partly
KLCC,Kuala Lumpur,1841000,2,2,0,Built-up,803,Fully
KLCC,Kuala Lumpur,1841000,2,2,0,Built-up,803,Fully
KLCC,Kuala Lumpur,1841000,2,2,0,Built-up,803,Fully
KLCC,Kuala Lumpur,1841000,2,2,0,Built-up,803,Fully
KLCC,Kuala Lumpur,1841000,2,2,0,Built-up,803,Fully
Mont Kiara,Kuala Lumpur,640000,1,1,0,Built-up,804,Fully
Jalan Klang Lama,Kuala Lumpur,278000,3,2,0,Built-up,805,Unfurnished
Jalan Sultan Ismail,Kuala Lumpur,620000,1,2,0,Built-up,805,Partly
Mont Kiara,Kuala Lumpur,630000,1,1,0,Built-up,805,Fully
Mont Kiara,Kuala Lumpur,630000,1,1,0,Built-up,805,Fully
Jalan Sultan Ismail,Kuala Lumpur,600000,1,1,0,Built-up,805,Fully
KLCC,Kuala Lumpur,800000,1,2,0,Built-up,807,Partly
Bukit Bintang,Kuala Lumpur,1280000,2,2,0,Built-up,807,Fully
Bandar Menjalara,Kuala Lumpur,348000,3,2,0,Built-up,808,Partly
Bandar Menjalara,Kuala Lumpur,328000,3,2,0,Built-up,808,Partly
Cheras,Kuala Lumpur,300000,3,2,0,Built-up,810,Partly
Cheras,Kuala Lumpur,293888,3,2,0,Built-up,811,Unfurnished
Sentul,Kuala Lumpur,1680000,6,4,0,Land area,8112,Partly
Bangsar South,Kuala Lumpur,660000,2,2,0,Built-up,815,Partly
Bangsar South,Kuala Lumpur,2600,2,2,0,Built-up,815,Fully
Cheras,Kuala Lumpur,320000,3,2,0,Built-up,817,Partly
Cheras,Kuala Lumpur,320000,3,2,0,Built-up,817,Partly
KLCC,Kuala Lumpur,1150000,3,2,0,Built-up,818,Fully
Cheras,Kuala Lumpur,400000,3,2,0,Built-up,818,Unfurnished
KLCC,Kuala Lumpur,1250000,3,2,0,Built-up,818,Fully
Cheras,Kuala Lumpur,298888,3,2,0,Built-up,819,Unfurnished
Bandar Menjalara,Kuala Lumpur,340000,3,2,0,Built-up,819,Partly
Sentul,Kuala Lumpur,618000,2,2,0,Built-up,819,Partly
Kepong,Kuala Lumpur,300000,3,2,0,Built-up,819,Unfurnished
Cheras,Kuala Lumpur,293000,3,2,0,Built-up,819,Unfurnished
Sri Hartamas,Kuala Lumpur,560000,2,2,0,Built-up,820,Fully
KL Sentral,Kuala Lumpur,2500000,1,1,0,Built-up,820,Fully
Cheras,Kuala Lumpur,250000,3,2,0,Built-up,820,Unfurnished
Cheras,Kuala Lumpur,250000,3,2,0,Built-up,820,Unfurnished
KLCC,Kuala Lumpur,1350000,2,2,0,Built-up,820,Fully
Sri Hartamas,Kuala Lumpur,560000,2,1,0,Built-up,820,Fully
Sri Hartamas,Kuala Lumpur,600000,2,1,0,Built-up,820,Partly
Cheras,Kuala Lumpur,430000,3,2,0,Built-up,820,Fully
Sri Hartamas,Kuala Lumpur,560000,2,1,0,Built-up,820,Fully
Jalan Klang Lama,Kuala Lumpur,290000,3,2,0,Built-up,820,Partly
Ampang Hilir,Kuala Lumpur,900000,1,1,0,Built-up,820,Fully
Ampang Hilir,Kuala Lumpur,900000,1,1,0,Built-up,820,Fully
Sri Hartamas,Kuala Lumpur,4860000,6,6,0,Land area,8200,Partly
Damansara Heights,Kuala Lumpur,8000000,6,6,0,Land area,8200,Partly
Bangsar South,Kuala Lumpur,750000,2,2,0,Built-up,823,Fully
Bangsar South,Kuala Lumpur,699296,3,2,0,Built-up,823,Unfurnished
Cheras,Kuala Lumpur,420000,2,2,0,Built-up,825,Partly
KLCC,Kuala Lumpur,1000000,2,2,0,Built-up,826,Partly
KLCC,Kuala Lumpur,1000000,2,2,0,Built-up,826,Fully
KL Sentral,Kuala Lumpur,960000,2,2,0,Built-up,826,Partly
KLCC,Kuala Lumpur,1100000,2,2,0,Built-up,826,Fully
Bukit Bintang,Kuala Lumpur,880000,2,1,0,Land area,829,Fully
Setapak,Kuala Lumpur,489744,3,2,0,Built-up,829,Unfurnished
Taman Desa,Kuala Lumpur,300000,3,2,0,Built-up,830,Partly
Cheras,Kuala Lumpur,345000,3,2,0,Built-up,830,Partly
OUG,Kuala Lumpur,3400000,6,7,0,Land area,8300,Partly
OUG,Kuala Lumpur,3500000,5,5,0,Land area,8300,Partly
KLCC,Kuala Lumpur,1000000,3,2,0,Built-up,831,Fully
Setapak,Kuala Lumpur,238000,3,2,0,Built-up,832,Partly
Cheras,Kuala Lumpur,2000000,5,4,0,Land area,8329,Partly
Cheras,Kuala Lumpur,2100000,5,3,0,Land area,8329,Fully
Cheras,Kuala Lumpur,2100000,5,3,0,Land area,8331,Partly
City Centre,Kuala Lumpur,630000,2,2,0,Built-up,834,Fully
Setapak,Kuala Lumpur,250000,3,2,0,Built-up,835,Unfurnished
Taman Tun Dr Ismail,Kuala Lumpur,4800000,4,6,0,Land area,8350,Unfurnished
Taman Tun Dr Ismail,Kuala Lumpur,4800000,5,5,0,Land area,8350,Partly
Ampang,Kuala Lumpur,650000,2,1,0,Built-up,836,Fully
Damansara Heights,Kuala Lumpur,10000000,6,6,0,Land area,8364,Fully
Damansara Heights,Kuala Lumpur,9300000,5,6,0,Land area,8365,Partly
Brickfields,Kuala Lumpur,880000,2,2,0,Built-up,838,Fully
Brickfields,Kuala Lumpur,880000,2,2,0,Built-up,838,Fully
Brickfields,Kuala Lumpur,980000,2,2,0,Built-up,838,Fully
Sentul,Kuala Lumpur,300000,3,2,0,Built-up,838,Unfurnished
Brickfields,Kuala Lumpur,880000,2,2,0,Built-up,838,Fully
Brickfields,Kuala Lumpur,1200000,2,2,0,Built-up,838,Fully
Sentul,Kuala Lumpur,295000,3,2,0,Built-up,838,Unfurnished
Brickfields,Kuala Lumpur,950000,2,2,0,Built-up,838,Fully
Sentul,Kuala Lumpur,320000,3,2,0,Built-up,838,Partly
Brickfields,Kuala Lumpur,920000,2,2,0,Built-up,838,Fully
Cheras,Kuala Lumpur,303000,3,2,0,Built-up,839,Partly
KLCC,Kuala Lumpur,1350000,2,2,0,Built-up,840,Fully
City Centre,Kuala Lumpur,750000,2,2,0,Built-up,840,Fully
City Centre,Kuala Lumpur,750000,2,2,0,Built-up,840,Fully
KLCC,Kuala Lumpur,1474000,1,1,0,Built-up,840,Partly
Taman Tun Dr Ismail,Kuala Lumpur,1100000,2,2,0,Built-up,840,Fully
Cheras,Kuala Lumpur,3900000,6,6,0,Land area,8400,Fully
Kepong,Kuala Lumpur,218000,3,2,0,Built-up,841,Partly
Kepong,Kuala Lumpur,218000,3,2,0,Built-up,841,Partly
Cheras,Kuala Lumpur,3589000,7,7,0,Land area,8417,Unfurnished
Setapak,Kuala Lumpur,428000,3,2,0,Built-up,842,Partly
Bukit Bintang,Kuala Lumpur,650000,2,2,0,Built-up,843,Fully
Setapak,Kuala Lumpur,248000,3,2,0,Built-up,845,Unfurnished
Sungai Besi,Kuala Lumpur,348000,3,2,0,Built-up,845,Fully
Sungai Besi,Kuala Lumpur,350000,3,2,0,Built-up,845,Fully
Cheras,Kuala Lumpur,3650000,6,6,0,Land area,8471,Partly
Ampang Hilir,Kuala Lumpur,1150864,2,2,0,Built-up,848,Partly
KLCC,Kuala Lumpur,1240000,1,1,0,Built-up,850,Fully
Mont Kiara,Kuala Lumpur,830000,2,1,0,Built-up,850,Fully
Cheras,Kuala Lumpur,250000,3,2,0,Built-up,850,Unfurnished
Segambut,Kuala Lumpur,238000,3,2,0,Built-up,850,Partly
Batu Caves,Kuala Lumpur,188000,3,2,0,Built-up,850,Partly
Ampang,Kuala Lumpur,400000,3,2,0,Land area,850,Unfurnished
Sri Petaling,Kuala Lumpur,308000,3,2,0,Built-up,850,Partly
KLCC,Kuala Lumpur,880000,2,1,0,Built-up,850,Fully
KLCC,Kuala Lumpur,1400000,1,1,0,Built-up,850,Partly
Bukit Jalil,Kuala Lumpur,360000,3,2,0,Built-up,850,Unfurnished
Jalan Kuching,Kuala Lumpur,265000,3,2,0,Built-up,850,Unfurnished
KLCC,Kuala Lumpur,900000,2,1,0,Built-up,850,Fully
Kuchai Lama,Kuala Lumpur,270000,3,2,0,Built-up,850,Unfurnished
Kepong,Kuala Lumpur,400000,3,2,0,Built-up,850,Partly
Sri Petaling,Kuala Lumpur,280000,2,2,0,Built-up,850,Partly
Sentul,Kuala Lumpur,486464,3,2,0,Built-up,850,Unfurnished
Sentul,Kuala Lumpur,552800,3,2,0,Built-up,850,Unfurnished
Setapak,Kuala Lumpur,340000,3,2,0,Built-up,850,Partly
Sungai Besi,Kuala Lumpur,520000,3,2,0,Built-up,850,Fully
KLCC,Kuala Lumpur,1399000,1,1,0,Built-up,850,Fully
KLCC,Kuala Lumpur,1400000,1,1,0,Built-up,850,Fully
Mont Kiara,Kuala Lumpur,8980000,7,7,0,Land area,8500,Partly
Jalan Klang Lama,Kuala Lumpur,580000,2,2,0,Built-up,852,Partly
Dutamas,Kuala Lumpur,519610,2,2,0,Built-up,852,Unfurnished
Jalan Klang Lama,Kuala Lumpur,490000,3,2,0,Built-up,852,Fully
Jalan Klang Lama,Kuala Lumpur,599000,2,2,0,Built-up,852,Partly
Jalan Klang Lama,Kuala Lumpur,570000,2,2,0,Built-up,852,Partly
Jalan Klang Lama,Kuala Lumpur,560000,2,2,0,Built-up,852,Unfurnished
Jalan Klang Lama,Kuala Lumpur,475000,3,2,0,Built-up,852,Partly
Segambut,Kuala Lumpur,215000,3,2,0,Built-up,853,Partly
Ampang,Kuala Lumpur,630000,1,1,0,Built-up,853,Partly
Ampang,Kuala Lumpur,630000,1,1,0,Built-up,853,Partly
Bandar Tasik Selatan,Kuala Lumpur,390000,3,2,0,Built-up,854,Fully
Cheras,Kuala Lumpur,350000,3,2,0,Built-up,854,Unfurnished
Bandar Tasik Selatan,Kuala Lumpur,310000,3,2,0,Built-up,854,Partly
Cheras,Kuala Lumpur,480000,2,2,0,Built-up,854,Unfurnished
Bandar Tasik Selatan,Kuala Lumpur,290000,3,2,0,Built-up,854,Partly
Sungai Besi,Kuala Lumpur,450000,2,2,0,Land area,855,Unfurnished
Segambut,Kuala Lumpur,220000,3,2,0,Built-up,855,Partly
Segambut,Kuala Lumpur,188000,3,2,0,Built-up,855,Unfurnished
Segambut,Kuala Lumpur,195000,3,2,0,Land area,855,Partly
Sungai Besi,Kuala Lumpur,488000,2,2,0,Land area,855,Partly
Sungai Besi,Kuala Lumpur,550000,2,2,0,Built-up,855,Fully
Sungai Besi,Kuala Lumpur,440000,2,2,0,Built-up,855,Partly
Segambut,Kuala Lumpur,189000,3,2,0,Built-up,855,Partly
Setapak,Kuala Lumpur,340000,2,2,0,Built-up,856,Partly
Ampang,Kuala Lumpur,2400,2,2,0,Built-up,856,Fully
Jalan Klang Lama,Kuala Lumpur,580000,2,2,0,Built-up,858,Unfurnished
Kepong,Kuala Lumpur,310000,3,2,0,Built-up,860,Partly
Cheras,Kuala Lumpur,288000,3,2,0,Land area,860,Unfurnished
Jalan Sultan Ismail,Kuala Lumpur,910000,2,2,0,Built-up,860,Partly
Damansara Heights,Kuala Lumpur,6200000,8,8,0,Land area,8600,Partly
KL City,Kuala Lumpur,900000,2,2,0,Built-up,861,Partly
KL City,Kuala Lumpur,900000,2,2,0,Built-up,861,Partly
KL City,Kuala Lumpur,900000,2,2,0,Built-up,861,Partly
KL City,Kuala Lumpur,900000,2,2,0,Built-up,861,Partly
Bangsar South,Kuala Lumpur,760000,2,1,0,Built-up,861,Fully
Country Heights Damansara,Kuala Lumpur,11800000,7,8,0,Land area,8618,Partly
Country Heights Damansara,Kuala Lumpur,11800000,7,8,0,Land area,8622,Fully
Country Heights Damansara,Kuala Lumpur,11900000,7,9,0,Land area,8622,Unfurnished
Country Heights Damansara,Kuala Lumpur,11800000,7,9,0,Land area,8622,Unfurnished
Bangsar,Kuala Lumpur,5200000,5,7,0,Land area,8633,Partly
Kepong,Kuala Lumpur,360000,3,2,0,Land area,865,Partly
Kepong,Kuala Lumpur,320000,3,2,0,Built-up,865,Unfurnished
KL City,Kuala Lumpur,1200000,2,2,0,Built-up,866,Fully
KLCC,Kuala Lumpur,870000,2,2,0,Built-up,866,Fully
KLCC,Kuala Lumpur,980000,2,2,0,Built-up,866,Fully
Bangsar South,Kuala Lumpur,850000,2,2,0,Built-up,868,Fully
KL City,Kuala Lumpur,5000,2,2,0,Built-up,868,Fully
Jalan Kuching,Kuala Lumpur,285000,3,2,0,Built-up,869,Partly
KLCC,Kuala Lumpur,1300000,2,2,0,Built-up,871,Fully
Kuchai Lama,Kuala Lumpur,250000,3,2,0,Built-up,871,Partly
KLCC,Kuala Lumpur,1253000,2,2,0,Built-up,871,Partly
KLCC,Kuala Lumpur,1350000,2,2,0,Built-up,871,Partly
KLCC,Kuala Lumpur,1420000,2,2,0,Built-up,871,Partly
KLCC,Kuala Lumpur,1360000,2,2,0,Built-up,871,Partly
KLCC,Kuala Lumpur,1300000,2,2,0,Built-up,872,Fully
KLCC,Kuala Lumpur,1260000,2,2,0,Built-up,872,Fully
KLCC,Kuala Lumpur,1480000,2,1,0,Built-up,872,Partly
KLCC,Kuala Lumpur,1308000,1,0,0,Built-up,872,Fully
Brickfields,Kuala Lumpur,500000,2,2,0,Built-up,872,Fully
Jalan Klang Lama,Kuala Lumpur,908000,2,2,0,Built-up,874,Fully
Bukit Jalil,Kuala Lumpur,3600000,7,7,0,Land area,8746,Unfurnished
Segambut,Kuala Lumpur,230000,3,2,0,Built-up,875,Partly
Taman Tun Dr Ismail,Kuala Lumpur,808000,2,2,0,Built-up,876,Partly
Taman Tun Dr Ismail,Kuala Lumpur,845000,2,2,0,Built-up,876,Partly
Kuchai Lama,Kuala Lumpur,220000,3,2,0,Built-up,876,Unfurnished
Kuchai Lama,Kuala Lumpur,215000,3,2,0,Built-up,876,Partly
Sentul,Kuala Lumpur,360000,3,2,0,Built-up,877,Partly
Bukit Jalil,Kuala Lumpur,350000,3,2,0,Built-up,878,Fully
Desa ParkCity,Kuala Lumpur,910000,1,1,0,Built-up,880,Partly
Kepong,Kuala Lumpur,680000,3,2,0,Land area,880,Partly
Bandar Menjalara,Kuala Lumpur,768000,4,3,0,Built-up,880,Fully
KLCC,Kuala Lumpur,1320000,2,1,0,Built-up,880,Fully
Kepong,Kuala Lumpur,495000,3,3,0,Built-up,880,Partly
Bandar Menjalara,Kuala Lumpur,660000,3,2,0,Land area,880,Unfurnished
Kepong,Kuala Lumpur,700000,3,3,0,Land area,880,Fully
KLCC,Kuala Lumpur,1670000,1,1,0,Built-up,880,Fully
Segambut,Kuala Lumpur,630000,3,3,0,Land area,880,Partly
Segambut,Kuala Lumpur,480000,3,2,0,Land area,880,Unfurnished
Bandar Menjalara,Kuala Lumpur,590000,3,2,0,Land area,880,Unfurnished
Bandar Menjalara,Kuala Lumpur,700000,4,2,0,Land area,880,Fully
Bandar Menjalara,Kuala Lumpur,650000,2,2,0,Land area,880,Partly
KLCC,Kuala Lumpur,430000,1,1,0,Built-up,882,Partly
Sri Hartamas,Kuala Lumpur,550000,2,1,0,Built-up,883,Partly
Ampang,Kuala Lumpur,930000,2,2,0,Built-up,886,Partly
Sentul,Kuala Lumpur,720000,2,2,0,Built-up,886,Partly
KL City,Kuala Lumpur,1460000,2,2,0,Built-up,887,Partly
Mont Kiara,Kuala Lumpur,760000,2,2,0,Built-up,889,Fully
Jalan Sultan Ismail,Kuala Lumpur,680000,2,2,0,Built-up,890,Partly
KL City,Kuala Lumpur,1070000,2,2,0,Built-up,891,Partly
KL City,Kuala Lumpur,1070000,2,2,0,Built-up,891,Partly
KL City,Kuala Lumpur,1070000,2,2,0,Built-up,891,Partly
KL City,Kuala Lumpur,1070000,2,2,0,Built-up,891,Partly
Bangsar South,Kuala Lumpur,765000,2,2,0,Built-up,891,Fully
Damansara Heights,Kuala Lumpur,3881000,6,5,0,Land area,8919,Partly
Damansara Heights,Kuala Lumpur,3881000,6,5,0,Land area,8919,Partly
Bukit Bintang,Kuala Lumpur,1100000,2,1,0,Built-up,892,Fully
Bukit Tunku,Kuala Lumpur,920000,2,2,0,Built-up,893,Partly
Bukit Tunku,Kuala Lumpur,790000,2,2,0,Built-up,893,Fully
Bukit Tunku,Kuala Lumpur,828000,2,2,0,Built-up,893,Partly
Bukit Tunku,Kuala Lumpur,890000,2,2,0,Built-up,893,Fully
KLCC,Kuala Lumpur,2050000,2,2,0,Built-up,894,Partly
KLCC,Kuala Lumpur,2005000,2,2,0,Built-up,894,Partly
KL City,Kuala Lumpur,1380566,2,2,0,Built-up,895,Partly
KL City,Kuala Lumpur,1380000,2,2,0,Built-up,895,Partly
OUG,Kuala Lumpur,6500000,6,7,0,Land area,8955,Fully
Mont Kiara,Kuala Lumpur,1050000,2,2,0,Built-up,896,Partly
Cheras,Kuala Lumpur,640000,3,2,0,Built-up,897,Fully
Ampang,Kuala Lumpur,850000,3,2,0,Built-up,898,Unfurnished
KLCC,Kuala Lumpur,11000000,5,6,0,Built-up,9526,Partly
Jalan Klang Lama,Kuala Lumpur,700000,3,2,0,Built-up,900,Partly
Sri Hartamas,Kuala Lumpur,688000,1,1,0,Built-up,900,Fully
Cheras,Kuala Lumpur,420000,3,2,0,Built-up,900,Partly
KLCC,Kuala Lumpur,1200000,1,1,0,Built-up,900,Fully
Sri Petaling,Kuala Lumpur,420000,3,2,0,Built-up,900,Partly
